onset	duration	stim_file	sti_started	sti_stopped	key_fix
12.0	3	stimtrn_481.mp4	80.2053986	83.2136774	n/a
18.0	3	stimtrn_482.mp4	85.7805152	88.7973936999997	n/a
24.0	3	stimtrn_483.mp4	91.8643919000001	94.8809903999999	n/a
30.0	3	stimtrn_484.mp4	97.7812046999997	100.798327499999	n/a
36.0	3	stimtrn_485.mp4	103.773205799999	106.794758999999	n/a
42.0	3	stimtrn_486.mp4	109.7651442	112.7818062	n/a
48.0	3	stimtrn_487.mp4	115.748627399999	118.756847799999	n/a
54.0	3	stimtrn_488.mp4	121.815846699999	124.8238059	n/a
60.0	3	stimtrn_489.mp4	127.832428199999	130.8492271	n/a
66.0	3	stimtrn_490.mp4	133.766233599999	136.776730099999	n/a
72.0	3	stimtrn_491.mp4	139.791373999999	142.808086999999	n/a
78.0	3	stimtrn_492.mp4	145.783365799999	148.8000105	n/a
84.0	3	stimtrn_1321.mp4	151.791899999999	154.803069499999	n/a
90.0	3	stimtrn_504.mp4	157.775634499999	160.7922002	n/a
96.0	3	stimtrn_495.mp4	163.7925543	166.809124699999	n/a
102.0	3	stimtrn_496.mp4	169.809350999999	172.8260359	n/a
108.0	3	stimtrn_497.mp4	175.8429157	178.851174599999	n/a
114.0	3	stimtrn_498.mp4	181.776606899999	184.7871592	n/a
120.0	3	stimtrn_499.mp4	187.802031499999	190.8100279	n/a
126.0	3	stimtrn_500.mp4	193.835366899999	196.843589999999	n/a
132.0	3	stimtrn_501.mp4	199.8189514	202.8272164	n/a
138.0	3	stimtrn_502.mp4	206.0190606	209.035931999999	n/a
144.0	3	stimtrn_503.mp4	211.794509299999	214.805857599999	n/a
150.0	3	stimtrn_1322.mp4	218.069847599999	221.07798	n/a
156.0	3	stimtrn_505.mp4	223.786495299999	226.797622099999	n/a
162.0	3	stimtrn_505.mp4	229.795332899999	232.803539699999	1
168.0	3	stimtrn_506.mp4	235.7788875	238.789253099999	n/a
174.0	3	stimtrn_507.mp4	241.804283899999	244.8123811	n/a
180.0	3	stimtrn_508.mp4	247.787564299999	250.798098799999	n/a
186.0	3	stimtrn_509.mp4	253.779662999999	256.787895599999	n/a
192.0	3	stimtrn_509.mp4	259.754901299999	262.776364899999	1
198.0	3	stimtrn_510.mp4	265.788498699999	268.805230099999	n/a
204.0	3	stimtrn_493.mp4	271.8472308	274.863819799999	n/a
210.0	3	stimtrn_494.mp4	277.780686399999	280.7889506	n/a
216.0	3	stimtrn_503.mp4	283.814311999999	286.8224675	n/a
222.0	3	stimtrn_492.mp4	289.739386299999	292.7477673	n/a
228.0	3	stimtrn_483.mp4	295.731399	298.7396552	n/a
234.0	3	stimtrn_484.mp4	301.764964199999	304.781801099999	n/a
240.0	3	stimtrn_485.mp4	307.7737561	310.790289399999	n/a
246.0	3	stimtrn_489.mp4	313.782328199999	316.790513199999	n/a
252.0	3	stimtrn_487.mp4	319.7656912	322.783547099999	n/a
258.0	3	stimtrn_1321.mp4	325.749433899999	328.7661649	n/a
264.0	3	stimtrn_486.mp4	331.758065199999	334.7747613	n/a
270.0	3	stimtrn_498.mp4	337.766842899999	340.774882099999	n/a
276.0	3	stimtrn_498.mp4	343.750111	346.760609199999	1
282.0	3	stimtrn_502.mp4	349.775707499999	352.7868053	n/a
288.0	3	stimtrn_482.mp4	355.7509311	358.7590042	n/a
294.0	3	stimtrn_493.mp4	361.7759956	364.792753499999	n/a
300.0	3	stimtrn_494.mp4	367.7762653	370.784536099999	n/a
306.0	3	stimtrn_505.mp4	373.7432847	376.759815899999	n/a
312.0	3	stimtrn_496.mp4	379.776707799999	382.7942032	n/a
318.0	3	stimtrn_506.mp4	385.735441199999	388.752106599999	n/a
324.0	3	stimtrn_490.mp4	391.802473099999	394.819074099999	n/a
330.0	3	stimtrn_499.mp4	397.752566099999	400.769297199999	n/a
336.0	3	stimtrn_510.mp4	403.7861855	406.7943837	n/a
342.0	3	stimtrn_501.mp4	409.777924299999	412.794814699999	n/a
348.0	3	stimtrn_491.mp4	415.795010599999	418.811740099999	n/a
354.0	3	stimtrn_481.mp4	421.770426	424.7785252	n/a
360.0	3	stimtrn_504.mp4	427.795366499999	430.8037984	n/a
366.0	3	stimtrn_495.mp4	433.787502899999	436.795705399999	n/a
372.0	3	stimtrn_497.mp4	439.771138199999	442.7709787	n/a
378.0	3	stimtrn_507.mp4	445.7546406	448.762938599999	n/a
384.0	3	stimtrn_1322.mp4	451.729837199999	454.738119099999	n/a
390.0	3	stimtrn_509.mp4	457.746805499999	460.7635491	n/a
396.0	3	stimtrn_500.mp4	463.747246799999	466.7638201	n/a
402.0	3	stimtrn_500.mp4	469.7475289	472.757969	1
408.0	3	stimtrn_488.mp4	475.7977742	478.8192194	n/a
414.0	3	stimtrn_508.mp4	481.747947199999	484.7561499	n/a
